OutageID,ResourceID,WebURL,Subject,Content,OutageStart,OutageEnd,SiteID
5447,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5447,"Inca maintenance","For those using data from the Inca server at http://inca.xsede.org:  

The VM, capac.sdsc.edu, which hosts the Inca server at SDSC will be reconfigured this Thursday Oct 6th @ 9:30 Pacific.  An interruption of service is not expected during this time but we will reserve an hour just in case.",2011-10-06T16:30:00Z,2011-10-06T17:30:00Z,xes.xsede.org
5484,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5484,"Inca outage","For those using data from the Inca server at http://inca.xsede.org:

The VM, capac.sdsc.edu, which hosts the Inca server at SDSC will be offline this coming Monday Oct 10th from 2-4pm Pacific for Red Hat Linux system patching.  The outage is expected to be a half hour but we reserve a longer window just in case.",2011-10-10T21:00:00Z,2011-10-10T23:00:00Z,xes.xsede.org
5542,networking.xes.xsede.org,https://www.xsede.org/news/-/news/item/5542,"Resolved: Forge and Myproxy Authentication Issues","NCSA is currently experiencing some intermittent network connectivity issues. This appears to be affecting access to Forge as well as the Myproxy server hosted at NCSA.  We have successfully failed over to the backup server hosted at PSC.  Users can specify myproxy.psc.teragrid.org until
this is resolved:

myproxy-logon -s myproxy.psc.teragrid.org  

We will post news as soon as possible with updates or a resolution.

Please send e-mail to help@xsede.org with questions or concerns.",2011-11-30T15:00:00Z,2011-12-01T03:50:00Z,xes.xsede.org
5542,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5542,"Resolved: Forge and Myproxy Authentication Issues","NCSA is currently experiencing some intermittent network connectivity issues. This appears to be affecting access to Forge as well as the Myproxy server hosted at NCSA.  We have successfully failed over to the backup server hosted at PSC.  Users can specify myproxy.psc.teragrid.org until
this is resolved:

myproxy-logon -s myproxy.psc.teragrid.org  

We will post news as soon as possible with updates or a resolution.

Please send e-mail to help@xsede.org with questions or concerns.",2011-11-30T15:00:00Z,2011-12-01T03:50:00Z,xes.xsede.org
5523,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5523,"Xsede central DB maintenance outage","Server being rebooted to apply OS patches.
What''s affected: any service, such as the portal, that relies on the central
DB, will be unavailable for the duration of the outage.",2011-12-07T01:00:00Z,2011-12-07T01:30:00Z,xes.xsede.org
5559,networking.xes.xsede.org,https://www.xsede.org/news/-/news/item/5559,"NCSA: NPCF Network Maintenance Thursday 12/8/2011  04:30-07:00 CST","NCSA Network Engineering will be upgrading the software on the two redundant NPCF core routers which act as the NCSA border routers from 0430 to 0700 CST Thursday 12/8/2011. Though the outage for each router should be less than 30 minutes the entire window is reserved for the maintenance.

This outage has the potential to temporarily affect access to NCSA''s Forge as well as the primary XSEDE myproxy servicer during the upgrade. If needed, command-line myproxy users can specify the backup server myproxy.psc.teragrid.org when authenticating:

myproxy-logon -s myproxy.psc.teragrid.org

Please contact help@xsede.org if you have any questions/concerns.",2011-12-08T04:30:00Z,2011-12-08T07:00:00Z,xes.xsede.org
5559,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5559,"NCSA: NPCF Network Maintenance Thursday 12/8/2011  04:30-07:00 CST","NCSA Network Engineering will be upgrading the software on the two redundant NPCF core routers which act as the NCSA border routers from 0430 to 0700 CST Thursday 12/8/2011. Though the outage for each router should be less than 30 minutes the entire window is reserved for the maintenance.

This outage has the potential to temporarily affect access to NCSA''s Forge as well as the primary XSEDE myproxy servicer during the upgrade. If needed, command-line myproxy users can specify the backup server myproxy.psc.teragrid.org when authenticating:

myproxy-logon -s myproxy.psc.teragrid.org

Please contact help@xsede.org if you have any questions/concerns.",2011-12-08T04:30:00Z,2011-12-08T07:00:00Z,xes.xsede.org
5564,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5564,"central database **planned** failover","The Xsede Central database will be failed-over from SDSC to PSC in order to insure continuity of service while SDSC performs infrastructure upgrades over the Christmas break.  All dependent services, including the portal, will be unavailable for about 15 minutes.",2011-12-20T13:30:00Z,2011-12-20T13:45:00Z,xes.xsede.org
5557,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5557,"Inca outage 12/20/2011, 5:00pm-7:00pm","For those using data from the Inca server at http://inca.xsede.org:

The VM, capac.sdsc.edu, which hosts the Inca server at SDSC will be offline on 12/20/2011 from 5:00-7:00pm while it is migrated to a new NFS file system.",2011-12-21T01:00:00Z,2011-12-21T03:00:00Z,xes.xsede.org
5608,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5608,"Inca maintenance 12/23/11","For those using data from the Inca server at http://inca.xsede.org:

We will be doing some internal maintenance on the Inca server on Friday the 23rd from 10am - 5pm Pacific.",2011-12-23T18:00:00Z,2011-12-24T01:00:00Z,xes.xsede.org
5566,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5566,"AMIE central instance **planned** outage","The AMIE central instance will be down for the duration of infrastructure maintenance at SDSC.  During this period no AMIE packets will be sent from, or received by, the central database.  Instead, packets will be queued at resource provider sites and in the cDB and sent when service resumes.",2011-12-28T05:00:00Z,2011-12-28T17:00:00Z,xes.xsede.org
5612,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5612,"AMIE down until 0900 PT 9/28","Home directory unavailable during filesystem upgrade at SDSC.",2011-12-28T05:00:00Z,2011-12-28T17:00:00Z,xes.xsede.org
5565,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5565,"central database **planned** fail-back","The Xsede Central Database will be failed-back from PSC to SDSC as part of the effort to provide continuity of service to the user community while infrastructure upgrades are done at SDSC.  All dependent services, including the portal, will be unavailable for about 15 minutes.",2012-01-04T13:30:00Z,2012-01-04T13:45:00Z,xes.xsede.org
5659,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5659,"XSEDE SVN, Bugzilla, DOORS, and TeraGrid CVS and CTSS software access outage","Friday January 27 2012, from 2 PM to 4 PM Central, XSEDE SVN, Bugzilla, DOORS, and TeraGrid CVS and CTSS software access will not available while the hosting server software.xsede.org (a.k.a. software.teragrid.org and repo.teragrid.org) is migrated to a new virtualization environment.",2012-01-27T20:00:00Z,2012-01-27T22:00:00Z,xes.xsede.org
5671,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5671,"Inca maintenance on 2/3","For those using data from the Inca server at http://inca.xsede.org:

We will be performing maintenance on the Inca server at http://inca.xsede.org on Friday 2/3 from 8am-6pm PST.  The web pages will have limited capability during this time.",2012-02-03T16:00:00Z,2012-02-04T02:00:00Z,xes.xsede.org
5678,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/5678,"XSEDE SVN, Bugzilla, DOORS, and TeraGrid CVS and CTSS software access outage","XSEDE SVN, Bugzilla, DOORS, and TeraGrid CVS and CTSS software access are unavailable due to an unplanned outage of the hosting server software.xsede.org/software.teragrid.org/repo.teragrid.org. We don't have an estimate on when these service will return to service, however we will post a news update when that happens.",2012-02-07T13:00:00Z,2012-02-08T00:00:00Z,xes.xsede.org
5694,networking.xes.xsede.org,https://www.xsede.org/news/-/news/item/5694,"NCSA Network Maintenance","NCSA XSEDE connection will be under fiber maintenance for about 30 minutes between 5:00 AM and 7:00 AM. 
This will segment NCSA MSS and Forge from the XSEDE network. These resources will remain accessible over NCSA's Research & Education networks.",2012-02-17T11:00:00Z,2012-02-16T13:00:00Z,xes.xsede.org
5716,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/5716,"Ranch Status 3/11","The Ranch storage facility was unavailable from approximately 11 a.m. to 2 p.m. (CT) on Sunday, 11 March 2012. TACC staff identified and corrected the problem and full access has been restored.

Please submit any questions you may have via the XSEDE User Portal, https://www.xsede.org/web/xup/help-desk.",2012-03-11T16:00:00Z,2012-03-11T19:00:00Z,tacc.teragrid.org
5722,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/5722,"Ranch Status 3-13","Ranch has not been available since approximately noon (CT) on Tuesday, 13 March 2012.

Ranch will be offline until a backlog of files that need to be written to tape is cleared.

This message will be updated when Ranch is back in production.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

https://portal.xsede.org/help-desk",2012-03-13T17:00:00Z,2012-03-14T14:45:00Z,tacc.teragrid.org
5720,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/5720,"NICS HPSS PM: Wednesday 3/14 from 8 am to 2 pm EST","The NICS resource, HPSS, will undergo maintenance on Wednesday, March 14 from 8 am until 2 pm.",2012-03-14T12:00:00Z,2012-03-14T18:00:00Z,nics.teragrid.org
5739,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/5739,"NICS:  HPSS Maintenance - Wednesday 3/28 - 8 am to 8 pm","HPSS will be down from 8 am until 4 pm this Wednesday March 28, for power maintenance.",2012-03-28T12:00:00Z,2012-03-28T22:00:00Z,nics.teragrid.org
5744,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/5744,"Ranch Status 3/30","The TACC storage facility, Ranch, was unavailable from approximately 10 p.m. (CT) on Thursday, March 29, to 12:45 a.m. on Friday, March 30.

Please submit any questions you have through the XSEDE User Portal.

https://www.xsede.org/web/xup/help-desk",2012-03-30T03:00:00Z,2012-03-30T05:45:00Z,tacc.teragrid.org
5751,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/5751,"NICS outage for power and network maintenance","All NICS resources are now shutdown for the power and network maintenance.  This includes:

Kraken
Nautilus
Keeneland
All NICS infrastructure systems
NICS network

An update to this news item will be posted as the maintenance work is completed and systems/service are returned to service.",2012-03-31T12:00:00Z,2012-04-01T03:59:00Z,nics.teragrid.org
5741,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/5741,"Ranch System Maintenance 04-03","Ranch, the TACC storage facility, will not be available from 9 a.m. to 1 p.m. (CT) on Tuesday, 3 April 2012.

System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

https://portal.xsede.org/help-desk",2012-04-03T14:00:00Z,2012-04-03T14:00:00Z,tacc.teragrid.org
5761,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/5761,"NICS: HPSS Saturday 4/14 from 6:30 am - 4:30 pm","The NICS mass storage system (HPSS) will be unavailable from 6:30 AM until 4:30 PM on Saturday, April 14.  Please direct any questions or comments to help@xsede.org.",2012-04-14T10:30:00Z,2012-04-14T20:30:00Z,nics.teragrid.org
5772,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/5772,"TACC Network Status 4/17","Network access to TACC resources has been intermittent since approximately 1:30 a.m. (CT) on Tuesday, April 17. TACC staff members have isolated the problem to a network switch and will restore full connectivity as soon as possible. An update to this announcement will be posted when full connectivity is restored.

Jobs running on TACC resources should not be affected.

Please submit any questions you may have via the XSEDE User Portal.
https://www.xsede.org/web/xup/help-desk",2012-04-17T06:30:00Z,2012-04-18T16:45:00Z,tacc.teragrid.org
5773,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/5773,"Ranch Status 4-18","Ranch is unavailable until approximately 4 P.M.(CT) on Wednesday, April 18.

The system is being rebooted to clear problems with the tape drives.


Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

https://portal.xsede.org/help-desk",2012-04-18T20:30:00Z,2012-04-18T21:00:00Z,tacc.teragrid.org
5793,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/5793,"NICS:  HPSS PM Wednesday 5/9 - 8 am to 12 noon","The NICS archival storage system, HPSS, will be down for preventive maintenance from 8 am until 12 noon.",2012-05-09T13:00:00Z,2012-05-09T14:50:00Z,nics.teragrid.org
5799,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/5799,"SDSC Gordon: Maintenance complete (Monday, 05/14/2012)","The SDSC Gordon cluster will be in maintenance 9AM-Noon (PT), on Monday, 05/14/2012. We have a reservation in place for the time period to prevent jobs from running during the maintenance. Jobs will run as scheduled after the maintenance. Please email help@xsede.org if you have any questions.",2012-05-14T16:00:00Z,2012-05-14T18:30:00Z,sdsc.teragrid.org
